x0,y0,r0,dx0,dy0,x1,y1,r1,dx1,dy1,x2,y2,r2,dx2,dy2,x3,y3,r3,dx3,dy3
8.020000000000021,0.6099999999999957,0.4,-0.2,-1.1,12.610000000000028,2.0,0.4,-1.1,0.0,15.610000000000028,-1.0,0.4,-1.1,0.0,20.610000000000028,1.6,0.4,-1.1,0.0
8.000000000000021,0.49999999999999567,0.4,-0.2,-1.1,12.500000000000028,2.0,0.4,-1.1,0.0,15.500000000000028,-1.0,0.4,-1.1,0.0,20.50000000000003,1.6,0.4,-1.1,0.0
7.980000000000022,0.3899999999999957,0.4,-0.2,-1.1,12.390000000000029,2.0,0.4,-1.1,0.0,15.390000000000029,-1.0,0.4,-1.1,0.0,20.39000000000003,1.6,0.4,-1.1,0.0
7.960000000000022,0.2799999999999957,0.4,-0.2,-1.1,12.28000000000003,2.0,0.4,-1.1,0.0,15.28000000000003,-1.0,0.4,-1.1,0.0,20.28000000000003,1.6,0.4,-1.1,0.0
7.940000000000023,0.16999999999999568,0.4,-0.2,-1.1,12.17000000000003,2.0,0.4,-1.1,0.0,15.17000000000003,-1.0,0.4,-1.1,0.0,20.17000000000003,1.6,0.4,-1.1,0.0
7.920000000000023,0.05999999999999567,0.4,-0.2,-1.1,12.06000000000003,2.0,0.4,-1.1,0.0,15.06000000000003,-1.0,0.4,-1.1,0.0,20.06000000000003,1.6,0.4,-1.1,0.0
7.9000000000000234,-0.050000000000004347,0.4,-0.2,-1.1,11.950000000000031,2.0,0.4,-1.1,0.0,14.950000000000031,-1.0,0.4,-1.1,0.0,19.95000000000003,1.6,0.4,-1.1,0.0
7.880000000000024,-0.16000000000000436,0.4,-0.2,-1.1,11.840000000000032,2.0,0.4,-1.1,0.0,14.840000000000032,-1.0,0.4,-1.1,0.0,19.840000000000032,1.6,0.4,-1.1,0.0
7.860000000000024,-0.27000000000000435,0.4,-0.2,-1.1,11.730000000000032,2.0,0.4,-1.1,0.0,14.730000000000032,-1.0,0.4,-1.1,0.0,19.730000000000032,1.6,0.4,-1.1,0.0
7.840000000000025,-0.38000000000000433,0.4,-0.2,-1.1,11.620000000000033,2.0,0.4,-1.1,0.0,14.620000000000033,-1.0,0.4,-1.1,0.0,19.620000000000033,1.6,0.4,-1.1,0.0
7.820000000000025,-0.4900000000000043,0.4,-0.2,-1.1,11.510000000000034,2.0,0.4,-1.1,0.0,14.510000000000034,-1.0,0.4,-1.1,0.0,19.510000000000034,1.6,0.4,-1.1,0.0
7.800000000000026,-0.6000000000000043,0.4,-0.2,-1.1,11.400000000000034,2.0,0.4,-1.1,0.0,14.400000000000034,-1.0,0.4,-1.1,0.0,19.400000000000034,1.6,0.4,-1.1,0.0
7.780000000000026,-0.7100000000000043,0.4,-0.2,-1.1,11.290000000000035,2.0,0.4,-1.1,0.0,14.290000000000035,-1.0,0.4,-1.1,0.0,19.290000000000035,1.6,0.4,-1.1,0.0
7.760000000000026,-0.8200000000000043,0.4,-0.2,-1.1,11.180000000000035,2.0,0.4,-1.1,0.0,14.180000000000035,-1.0,0.4,-1.1,0.0,19.180000000000035,1.6,0.4,-1.1,0.0
7.740000000000027,-0.9300000000000043,0.4,-0.2,-1.1,11.070000000000036,2.0,0.4,-1.1,0.0,14.070000000000036,-1.0,0.4,-1.1,0.0,19.070000000000036,1.6,0.4,-1.1,0.0
7.720000000000027,-1.0400000000000043,0.4,-0.2,-1.1,10.960000000000036,2.0,0.4,-1.1,0.0,13.960000000000036,-1.0,0.4,-1.1,0.0,18.960000000000036,1.6,0.4,-1.1,0.0
7.700000000000028,-1.1500000000000044,0.4,-0.2,-1.1,10.850000000000037,2.0,0.4,-1.1,0.0,13.850000000000037,-1.0,0.4,-1.1,0.0,18.850000000000037,1.6,0.4,-1.1,0.0
7.680000000000028,-1.2600000000000044,0.4,-0.2,-1.1,10.740000000000038,2.0,0.4,-1.1,0.0,13.740000000000038,-1.0,0.4,-1.1,0.0,18.740000000000038,1.6,0.4,-1.1,0.0
7.660000000000029,-1.3700000000000045,0.4,-0.2,-1.1,10.630000000000038,2.0,0.4,-1.1,0.0,13.630000000000038,-1.0,0.4,-1.1,0.0,18.630000000000038,1.6,0.4,-1.1,0.0
7.640000000000029,-1.4800000000000046,0.4,-0.2,-1.1,10.520000000000039,2.0,0.4,-1.1,0.0,13.520000000000039,-1.0,0.4,-1.1,0.0,18.52000000000004,1.6,0.4,-1.1,0.0
7.620000000000029,-1.5900000000000047,0.4,-0.2,-1.1,10.41000000000004,2.0,0.4,-1.1,0.0,13.41000000000004,-1.0,0.4,-1.1,0.0,18.41000000000004,1.6,0.4,-1.1,0.0
7.60000000000003,-1.7000000000000048,0.4,-0.2,-1.1,10.30000000000004,2.0,0.4,-1.1,0.0,13.30000000000004,-1.0,0.4,-1.1,0.0,18.30000000000004,1.6,0.4,-1.1,0.0
7.58000000000003,-1.810000000000005,0.4,-0.2,-1.1,10.19000000000004,2.0,0.4,-1.1,0.0,13.19000000000004,-1.0,0.4,-1.1,0.0,18.19000000000004,1.6,0.4,-1.1,0.0
7.560000000000031,-1.920000000000005,0.4,-0.2,-1.1,10.080000000000041,2.0,0.4,-1.1,0.0,13.080000000000041,-1.0,0.4,-1.1,0.0,18.08000000000004,1.6,0.4,-1.1,0.0
7.540000000000031,-2.030000000000005,0.4,-0.2,-1.1,9.970000000000041,2.0,0.4,-1.1,0.0,12.970000000000041,-1.0,0.4,-1.1,0.0,17.97000000000004,1.6,0.4,-1.1,0.0
7.5200000000000315,-2.140000000000005,0.4,-0.2,-1.1,9.860000000000042,2.0,0.4,-1.1,0.0,12.860000000000042,-1.0,0.4,-1.1,0.0,17.860000000000042,1.6,0.4,-1.1,0.0
7.500000000000032,-2.250000000000005,0.4,-0.2,-1.1,9.750000000000043,2.0,0.4,-1.1,0.0,12.750000000000043,-1.0,0.4,-1.1,0.0,17.750000000000043,1.6,0.4,-1.1,0.0
7.480000000000032,-2.3600000000000048,0.4,-0.2,-1.1,9.640000000000043,2.0,0.4,-1.1,0.0,12.640000000000043,-1.0,0.4,-1.1,0.0,17.640000000000043,1.6,0.4,-1.1,0.0
7.460000000000033,-2.4700000000000046,0.4,-0.2,-1.1,9.530000000000044,2.0,0.4,-1.1,0.0,12.530000000000044,-1.0,0.4,-1.1,0.0,17.530000000000044,1.6,0.4,-1.1,0.0
7.440000000000033,-2.5800000000000045,0.4,-0.2,-1.1,9.420000000000044,2.0,0.4,-1.1,0.0,12.420000000000044,-1.0,0.4,-1.1,0.0,17.420000000000044,1.6,0.4,-1.1,0.0
7.420000000000034,-2.6900000000000044,0.4,-0.2,-1.1,9.310000000000045,2.0,0.4,-1.1,0.0,12.310000000000045,-1.0,0.4,-1.1,0.0,17.310000000000045,1.6,0.4,-1.1,0.0
7.400000000000034,-2.8000000000000043,0.4,-0.2,-1.1,9.200000000000045,2.0,0.4,-1.1,0.0,12.200000000000045,-1.0,0.4,-1.1,0.0,17.200000000000045,1.6,0.4,-1.1,0.0
7.3800000000000345,-2.910000000000004,0.4,-0.2,-1.1,9.090000000000046,2.0,0.4,-1.1,0.0,12.090000000000046,-1.0,0.4,-1.1,0.0,17.090000000000046,1.6,0.4,-1.1,0.0
7.360000000000035,-3.020000000000004,0.4,-0.2,-1.1,8.980000000000047,2.0,0.4,-1.1,0.0,11.980000000000047,-1.0,0.4,-1.1,0.0,16.980000000000047,1.6,0.4,-1.1,0.0
7.340000000000035,-3.130000000000004,0.4,-0.2,-1.1,8.870000000000047,2.0,0.4,-1.1,0.0,11.870000000000047,-1.0,0.4,-1.1,0.0,16.870000000000047,1.6,0.4,-1.1,0.0
7.320000000000036,-3.2400000000000038,0.4,-0.2,-1.1,8.760000000000048,2.0,0.4,-1.1,0.0,11.760000000000048,-1.0,0.4,-1.1,0.0,16.760000000000048,1.6,0.4,-1.1,0.0
7.300000000000036,-3.3500000000000036,0.4,-0.2,-1.1,8.650000000000048,2.0,0.4,-1.1,0.0,11.650000000000048,-1.0,0.4,-1.1,0.0,16.65000000000005,1.6,0.4,-1.1,0.0
7.280000000000037,-3.4600000000000035,0.4,-0.2,-1.1,8.540000000000049,2.0,0.4,-1.1,0.0,11.540000000000049,-1.0,0.4,-1.1,0.0,16.54000000000005,1.6,0.4,-1.1,0.0
7.260000000000037,-3.5700000000000034,0.4,-0.2,-1.1,8.43000000000005,2.0,0.4,-1.1,0.0,11.43000000000005,-1.0,0.4,-1.1,0.0,16.43000000000005,1.6,0.4,-1.1,0.0
7.2400000000000375,-3.6800000000000033,0.4,-0.2,-1.1,8.32000000000005,2.0,0.4,-1.1,0.0,11.32000000000005,-1.0,0.4,-1.1,0.0,16.32000000000005,1.6,0.4,-1.1,0.0
