scenario_key,controller_label,episode_id,delta_final_distance,delta_steps,delta_mean_terrain_risk,delta_control_smoothness,delta_control_jerk,delta_min_obstacle_clearance
ood_obstacle,Efficiency,22,0.0071794986724853,-10,0.0039813019540325,2.519828666779252e-05,-0.0004549791921111,0.0188418626785278
ood_obstacle,Efficiency,23,0.0108913779258728,-17,0.0023904303063711,0.0002520271609264,0.0006114347781271,0.0
ood_obstacle,Efficiency,24,-0.0053725242614746,6,0.0087618769468688,0.0004461467872821,0.0001322219286878,-0.0781195163726806
ood_obstacle,Efficiency,25,-0.0238779783248901,-15,0.0042352171453766,-0.0001580297906305,-0.000653770580938,0.2001228332519531
ood_obstacle,Efficiency,26,-0.0260406136512756,-8,0.0207103374517603,0.0004441676774156,-0.000701022918119,-0.3037471771240234
ood_obstacle,Efficiency,27,-0.018442690372467,-16,-0.0052604522363348,0.000235346140993,0.0003372427292359,0.9749051332473756
ood_obstacle,Efficiency,28,-0.0272678732872009,1,-0.003922141216644,0.0002479236458239,0.0007400349975224,-0.0243234634399414
ood_obstacle,Efficiency,29,0.0040650367736816,-3,0.0034794998812185,0.0005340766390293,0.0001582991121041,0.0
ood_obstacle,Efficiency,30,-0.0080222487449646,-5,0.0187677071488305,0.0005109485737418,0.0003072955320731,0.0113067626953125
ood_obstacle,Efficiency,31,0.0404226779937744,10,-0.0093886220102422,-0.000308127549065,-0.0001407978694137,0.0
ood_obstacle,Efficiency,32,0.013278841972351,-8,0.0065474749238557,0.000562078571101,0.0009755236368752,-0.1616482734680175
ood_obstacle,Efficiency,33,0.0174048542976379,-1,-0.0045268581807491,6.617704344805001e-05,-0.0002292329351004,-0.1281743049621582
ood_obstacle,Efficiency,34,0.009348452091217,-4,0.0041013466315076,0.0001729885948649,4.675259841953718e-05,-0.0544958114624023
ood_obstacle,Efficiency,35,-0.0062083601951599,-6,0.0107573257610781,0.0005908982419352,-0.0007572522406208,-0.0962147712707519
ood_obstacle,Efficiency,36,0.0171757936477661,9,-0.0041765866661354,0.0003985374059788,4.602202674660206e-05,0.2265176773071289
ood_obstacle,Efficiency,37,-0.0193552374839782,-13,-0.0016484115750831,0.000172195040716,-0.0004466450672895,0.1845340728759765
ood_obstacle,Efficiency,38,-0.0217131972312927,-4,0.011715016308692,0.0003263408173619,0.0007360347199079,-0.2787280082702636
ood_obstacle,Efficiency,39,-0.0114514231681823,-20,0.0076975106123761,-3.1569455909643326e-05,-2.493575303425801e-05,0.0402994155883789
ood_obstacle,Efficiency,40,-0.0119551420211792,-11,-0.0091812055622405,0.0003274337917786,0.0001983968633396,0.376528263092041
ood_obstacle,Efficiency,41,-0.0073854327201843,-7,-0.0085362574877245,-0.0002441076716071,-0.0004138625284016,0.2089810371398925
ood_obstacle,Efficiency,42,0.0088528990745544,2,0.0053363245959229,0.0002752462392984,0.0004746287164704,0.3367071151733398
ood_obstacle,Efficiency,43,0.0103881955146789,24,0.0149332203436504,0.0001028736818619,-0.0003127337900008,-0.0020375251770019
ood_obstacle,Efficiency,44,0.0071318745613098,-2,0.0097779139717968,0.0003922789147652,0.0004040845665203,0.0758147239685058
ood_obstacle,Efficiency,45,-0.0458269715309143,-7,0.0081475633458263,0.000474587680433,0.0004221051736245,0.0366573333740234
ood_obstacle,Efficiency,46,0.0067505240440368,3,-0.0044569330955735,-0.0003737845896713,-0.0005859998884621,-0.3256869316101074
ood_obstacle,Efficiency,47,0.0087997317314147,-17,-0.0069141226670802,0.0004022179762487,6.478488662022518e-05,0.0655596256256103
ood_obstacle,Efficiency,48,0.0195478796958923,0,-0.0030310998574473,0.0001423211256461,0.0001737466527895,-0.0444216728210449
ood_obstacle,Efficiency,49,0.0077623128890991,-1,-0.00181147732681,0.0002869319621729,0.0006598365157084,-0.1885900497436523
ood_obstacle,Balanced,0,0.0068230628967285,-3,0.0092536171268555,0.0003781984479402,0.000221856447175,0.0
ood_obstacle,Balanced,1,-0.015246033668518,-58,0.149522371265427,0.0011518859116621,0.0003005971539034,-0.0054280757904052
ood_obstacle,Balanced,2,0.0149822235107421,-2,-0.0162388979699723,5.492224612615483e-05,-4.393712903704057e-06,0.4357976913452148
ood_obstacle,Balanced,3,-0.0158031582832336,6,-0.0046049161232544,-0.0002952723437129,3.074769027554356e-06,0.3018612861633301
ood_obstacle,Balanced,4,6.192922592163086e-05,-8,-0.0048398239018975,-1.7914183419613216e-05,-0.0003574724051352,-0.2107553482055664
ood_obstacle,Balanced,5,0.0052646994590759,4,-0.0081856923301095,-8.794348167057153e-06,-0.0003714084197795,-0.158055305480957
ood_obstacle,Balanced,6,0.0173512697219848,-7,-0.0094757894613455,6.508986715619489e-05,0.0002796739580319,0.0092544555664062
ood_obstacle,Balanced,7,-0.0184355974197387,6,-0.0060945342552622,-0.0001704367096884,0.0008408368384458,-0.0203456878662109
ood_obstacle,Balanced,8,-0.0183053016662597,-21,-0.0243305438155977,0.0001190963286087,4.012194836514353e-05,0.4438028335571289
ood_obstacle,Balanced,9,0.0386646389961242,11,-0.009116111928745,0.0002187818965078,4.77570073351731e-05,-0.166804552078247
ood_obstacle,Balanced,10,0.0230334401130676,7,-0.008233094017569,-0.0004476246446543,-0.0009800868251748,0.0450668334960937
ood_obstacle,Balanced,11,0.0054461956024169,-2,0.0083601008897321,0.000314260452439,3.237321228915938e-05,0.1337361335754394
ood_obstacle,Balanced,12,0.0229727625846862,10,-0.0071806906198783,6.440510475876678e-05,0.0001730547958436,0.0045154094696044
ood_obstacle,Balanced,13,-0.0032195448875427,-4,0.005963131427574,0.0004099559650961,-0.0003675409954927,-0.0032835006713867
ood_obstacle,Balanced,14,0.0281646251678466,-1,0.0018562323604708,-4.079009054867855e-05,-0.0002498372246678,0.1332879066467285
ood_obstacle,Balanced,15,0.019194483757019,-91,0.0044918722848119,0.0001244469108387,-2.8755465420123548e-05,0.3075023889541626
ood_obstacle,Balanced,16,0.0005770325660705,-5,0.0067134369699854,0.0002360200664353,0.0004870045575648,0.0
ood_obstacle,Balanced,17,-0.0063329935073852,-6,-0.0020743652615969,0.000206011606588,0.0002947799027644,-0.2890481948852539
ood_obstacle,Balanced,18,0.0001670718193054,-10,-0.0069970892063607,0.0002897777719249,0.0007505928244636,0.0013680458068847
ood_obstacle,Balanced,19,0.0091280341148376,-1,-0.0015152435191982,0.0003086818468536,0.0003843514180101,-0.0032370090484619
ood_obstacle,Balanced,20,-0.0317597985267639,-12,-0.0095275042509596,4.080235164686738e-05,0.0003427248389904,0.1248073577880859
ood_obstacle,Balanced,21,-0.0170847177505493,3,0.0082864162764094,0.0003445974628259,0.0001143260673642,-0.0278592109680175
ood_obstacle,Balanced,22,0.0014137625694274,-13,0.0076175233902461,-0.0002175306299643,-4.657812648954088e-05,0.0178111791610717
ood_obstacle,Balanced,23,0.0115119814872741,-5,-0.0122709372839959,0.0002022426511665,0.0002802126137676,0.0
ood_obstacle,Balanced,24,0.0029809474945068,-7,6.752477509680554e-05,0.0002519314819682,-3.594660286157991e-05,-0.0903835296630859
ood_obstacle,Balanced,25,-0.0222167372703552,-6,-0.0071877350087483,-0.0001860297368869,-0.000347334093154,0.1542048454284668
ood_obstacle,Balanced,26,0.0015199184417724,-5,0.014549702175562,0.0004833686340323,0.0004886813415109,-0.2026681900024414
ood_obstacle,Balanced,27,0.0189091563224792,-12,-0.0038036634027629,3.305402856766714e-05,0.0007096230218022,0.8930021524429321
ood_obstacle,Balanced,28,-0.0206201076507568,5,-0.005209692997924,2.6960684208703067e-05,0.0001266693961074,0.0631043910980224
ood_obstacle,Balanced,29,0.0067248344421386,-1,0.0020628628478026,0.0002176822138596,0.0003999014030073,0.0
ood_obstacle,Balanced,30,-0.0045740604400634,-6,0.0081077080708728,0.0001661804584587,-0.0002793618332855,0.0275864601135253
ood_obstacle,Balanced,31,0.0436098575592041,9,-0.0199292888296958,-0.0006021092198173,-1.6300828099584472e-05,0.0
ood_obstacle,Balanced,32,0.0275222063064575,1,0.0083546876876862,0.000205692661822,0.0003560444945834,-0.1559729576110839
ood_obstacle,Balanced,33,0.0108207464218139,2,-0.006153334639159,-4.127831118538655e-05,-0.0001940017194425,-0.1075968742370605
ood_obstacle,Balanced,34,0.0022777915000915,5,-0.0067079990657171,-4.312580229641526e-05,-5.383308018749953e-05,0.2962446212768554
ood_obstacle,Balanced,35,-0.0242360234260559,0,0.0109544849829144,0.0004359968043959,-0.0007773238067906,0.1686623096466064
ood_obstacle,Balanced,36,-0.0161737203598022,9,8.170593558837203e-05,0.0004437868861147,0.0005010231625081,0.1527366638183593
ood_obstacle,Balanced,37,-0.0105665922164917,-10,-0.0058396147274847,-5.0037730058250136e-05,-0.000459495006464,0.2827835083007812
ood_obstacle,Balanced,38,-0.0081269741058349,3,0.0027367156897133,0.0002269301868281,0.0006673083984184,-0.2150344848632812
ood_obstacle,Balanced,39,-0.0014054179191589,-12,0.0014636677643777,-0.0001292653386088,-0.0004294865040193,0.0410808324813842
ood_obstacle,Balanced,40,-0.0340247750282287,-3,-0.0081630020530089,6.790957536649414e-05,0.0001575337061296,0.4229717254638672
ood_obstacle,Balanced,41,0.0011035799980163,-1,-0.0087511907139996,-0.0001650999624373,-0.0002767704800924,0.0481400489807128
ood_obstacle,Balanced,42,0.0057187676429748,3,0.0039705756886852,4.7860412391361774e-05,0.0002673574306107,0.4310760498046875
ood_obstacle,Balanced,43,0.0147919654846191,21,0.0134037560665958,0.0001234825053461,0.0001110258946257,-0.0252842903137207
ood_obstacle,Balanced,44,-0.0106552243232727,7,0.0052146098456385,7.380944020253825e-05,0.0002190754379458,-0.1177587509155273
ood_obstacle,Balanced,45,-0.0146589875221252,0,0.0002377571031936,0.0006204392642046,0.0006650392316633,-0.0388855934143066
ood_obstacle,Balanced,46,0.0333888530731201,8,-0.0113450294133337,-0.0005584572786497,-0.0004277854767094,-0.3295202255249023
ood_obstacle,Balanced,47,0.0245380997657775,-11,0.00356532293456,0.0002097416072579,0.00037574074714,-0.0242339372634887
ood_obstacle,Balanced,48,0.0273627638816833,4,-0.0087663726911587,-0.0001071026959541,-0.0003326072709364,0.2536947727203369
ood_obstacle,Balanced,49,0.0042820572853088,-2,-0.0069304160870587,0.0001831730043342,0.0005597931495989,-0.0730905532836914
ood_terrain,Default learned,0,0.0078529715538024,95,-0.0781379688866646,-0.0011995797021987,-0.0009094047333105,-0.0028643608093261
ood_terrain,Default learned,1,-0.0149714350700378,-14,0.058958926423612,0.0003429108118382,-0.0006598261599139,-0.7911489009857178
ood_terrain,Default learned,2,0.0083329677581787,6,-0.0252005149770616,-2.758977093181812e-05,-0.0005007563338917,0.2183527946472168
ood_terrain,Default learned,3,0.0028706789016723,14,-0.0093525935828998,-0.0004797795115069,-0.0007850391280416,0.1764764785766601
ood_terrain,Default learned,4,0.0078814625740051,3,-0.0276624377579426,-0.0005912864187523,-0.0012110720887114,-0.2804656028747558
ood_terrain,Default learned,5,-0.0074871778488159,-9,-0.0168867499411584,-0.0005349376440732,-0.0009264331445521,-0.2054810523986816
ood_terrain,Default learned,6,-0.0161541104316711,120,-0.0866941137123046,-0.0001785027420121,0.0005475041680222,0.0153477191925048
ood_terrain,Default learned,7,-0.0052961707115173,14,-0.0061366942485746,-0.0003457157156372,-0.0007388205974179,0.0
ood_terrain,Default learned,8,0.0091079473495483,51,-0.1070720657129418,-0.0012508880702172,-0.0020951204362706,-0.3825840950012207
ood_terrain,Default learned,9,0.0278939008712768,-18,-0.0402570007590274,-0.0003410841147607,-0.0013943989895608,-0.0163893699645996
ood_terrain,Default learned,10,0.0100887417793273,15,-0.0264435143130859,-0.00064776328574,-0.000918217418512,-0.1550326347351074
ood_terrain,Default learned,11,0.0015894770622253,3,0.0010226361935689,-0.0001436011107492,-0.0007821796276205,0.0
ood_terrain,Default learned,12,-0.0006153583526611,-12,0.0025496879096732,-0.0003625941461901,-0.0006429472734702,0.0531229972839355
ood_terrain,Default learned,13,0.0257526040077209,17,-0.0364927210531384,-0.0008876626590215,-0.0012839349090717,0.0
ood_terrain,Default learned,14,0.0133549571037292,9,-0.0102226749246902,-3.206125448890684e-05,-0.0009495133232268,0.1571135520935058
ood_terrain,Default learned,15,-0.0001304745674133,-8,0.0031003540141667,-0.0001793940984606,-0.0008318017058989,0.1744699478149414
ood_terrain,Default learned,16,0.0210122466087341,8,-0.0123947377590323,-0.0001078852483628,-0.0006040701182177,-0.4996814727783203
ood_terrain,Default learned,17,0.0048566460609436,-22,0.0045334118488721,-0.0005077378148319,-0.0010652427566891,0.0348398685455322
ood_terrain,Default learned,18,0.0019465088844299,-12,-0.016967923004641,3.610508951629264e-05,-0.0003792632344387,0.0
ood_terrain,Default learned,19,0.0049128532409667,-24,-0.0175145662617631,-0.0001763277836792,-0.0010146308959735,0.2130767703056335
ood_terrain,Default learned,20,-0.0066675543785095,-2,-0.015298548985011,-0.0003280025004919,-0.0004818387901319,-0.131298542022705
ood_terrain,Default learned,21,-0.0010538101196289,10,-0.0353981377397988,-0.000765856819741,-0.0012790585836242,0.2399020195007324
ood_terrain,Default learned,22,-0.0194670557975769,22,-0.003043970156595,-0.0003017080043428,-0.0014299277780872,-0.0423488616943359
ood_terrain,Default learned,23,0.0022876262664794,7,-0.0416330412433832,-0.0004217737582669,-0.0010196455028207,1.0278267860412598
ood_terrain,Default learned,24,0.0092430114746093,9,-0.0022046660629037,-0.0002026838747032,-0.0014955684566002,0.4122710824012756
ood_terrain,Default learned,25,0.00040864944458,1,-0.01045220039892,-0.0002239643886368,-0.0015246906975771,0.0310825109481811
ood_terrain,Default learned,26,-0.0220317840576171,12,-0.0018655659849589,-0.0002781631253282,-0.0006567428209267,0.0
ood_terrain,Default learned,27,0.0283772945404052,21,-0.0431472518079488,-0.0005877115678092,-0.0003099903634356,-0.048661470413208
ood_terrain,Default learned,28,-0.0150617361068725,12,-0.0216039566885302,-0.0003782702135271,-0.0011868796334668,0.024522066116333
ood_terrain,Default learned,29,0.0026065111160278,6,-0.0029447966867412,-0.0003165242888256,-0.0001903195583953,-0.3996753692626953
ood_terrain,Default learned,30,0.0078296065330505,12,-0.0279278865529072,-2.536323549390436e-05,-0.000347591824497,0.0
ood_terrain,Default learned,31,0.0145197510719299,218,-0.1557833988268948,-0.0021253198359792,-0.0014322781170643,-0.6742644309997559
ood_terrain,Default learned,32,0.032254159450531,2,-0.0180556298452522,-0.0004134354166384,-0.0009494822491825,-0.2911005020141601
ood_terrain,Default learned,33,-0.0073721408843994,23,-0.0232626306239717,-0.0011684365383019,-0.000643370208771,0.0
ood_terrain,Default learned,34,0.0008651614189147,168,-0.1578744192607258,-0.0020284613128274,-0.001687683516674,0.1590948104858398
ood_terrain,Default learned,35,-0.0325846672058105,-2,0.0036338587451244,-7.531018795865199e-05,-0.0006922187453172,0.0
ood_terrain,Default learned,36,0.0018773078918457,22,-0.0103317690267129,-0.0001572795201382,-0.0005554430256333,-0.0394120216369628
ood_terrain,Default learned,37,-0.0068607926368713,-9,-0.0294617717327494,3.466051590078276e-05,-0.0006948257565347,0.689877986907959
ood_terrain,Default learned,38,0.0074416995048522,146,-0.0960860215382598,-0.0016193403875865,-0.0014009546903515,-0.5004677772521973
ood_terrain,Default learned,39,0.0111582279205322,-13,-0.0082057518509431,-0.0003783005025287,-0.0009517577220199,0.131394624710083
ood_terrain,Default learned,40,-0.0252454876899719,-1,-0.0108164987690775,-7.098982426910006e-05,-0.0004144044588219,0.5698127746582031
ood_terrain,Default learned,41,0.0246625542640686,-9,-0.0081024514796798,-0.0003271533217285,-0.0004015876084802,-0.1313815116882324
ood_terrain,Default learned,42,-0.0140208601951599,0,-0.0039118162583821,-0.0004940029495078,-0.0010249620312888,-0.1545279026031494
ood_terrain,Default learned,43,0.0321040153503418,47,-0.0495199761523514,-0.0005515760887142,-0.0014005671973197,0.1331658363342285
ood_terrain,Default learned,44,-0.0087978839874267,3,0.011262113798995,-7.774755008419388e-06,-0.0006857314231296,0.0733814239501953
ood_terrain,Default learned,45,0.0302644968032836,22,-0.0200192460062342,-0.0005486356302932,-0.000239717801686,-0.297609806060791
ood_terrain,Default learned,46,0.016309916973114,16,0.0012395194238759,0.0001551513191099,-0.0008158692048292,0.1034739017486572
ood_terrain,Default learned,47,0.0105220079421997,-6,-0.0145029697893063,-0.0005416372715239,-0.0010092161839534,-0.7316851615905762
ood_terrain,Default learned,48,-0.0063003301620483,23,-0.0442046404252036,-0.0002229202824043,-0.001529514233006,0.0076475143432617
ood_terrain,Default learned,49,-0.0024871230125427,10,0.0032908432394866,0.0001605693002161,-0.0011914972669932,-0.2711110115051269
ood_terrain,Efficiency,0,-0.014496624469757,0,0.0039577236742083,0.0001927449832906,3.197583941177821e-05,0.0
ood_terrain,Efficiency,1,-0.0091550946235656,-41,0.0633869518349192,0.0005988712945321,0.0005629145897529,-0.5795261859893799
ood_terrain,Efficiency,2,0.0027166008949279,-17,-0.0157325872418965,0.0005972989111283,-5.441125772739919e-05,0.4820485115051269
ood_terrain,Efficiency,3,-0.006966233253479,5,-0.0026295558576599,0.0001218724665528,-7.363935937696798e-05,0.0920553207397461
ood_terrain,Efficiency,4,0.0112241506576538,-5,-0.0079452142755709,1.3908275885147602e-05,-9.288133853337923e-05,0.0653357505798339
ood_terrain,Efficiency,5,-0.0127037763595581,-14,-0.0017195430787477,0.0001512006652852,-0.0003308704064847,0.0883111953735351
ood_terrain,Efficiency,6,-0.0209962129592895,-33,-0.0058768935722413,0.0002609834805834,0.0005097484083561,0.0096380710601806
ood_terrain,Efficiency,7,-0.0167108178138732,2,-0.0032054797360325,0.0001528651223899,0.0003675367191845,0.0
ood_terrain,Efficiency,8,0.0043711066246032,-8,-0.0281554644055042,-6.388811706420014e-05,-0.0006435544929725,-0.170971393585205
ood_terrain,Efficiency,9,0.0142512321472167,-26,-0.0102824167616059,0.0001285291579872,-6.444479529685472e-05,-0.0027883052825927
ood_terrain,Efficiency,10,-0.0216780304908752,1,0.0001000553644255,5.32330248979849e-05,1.775068765404609e-05,-0.0029358863830566
ood_terrain,Efficiency,11,0.0003854036331176,-11,-0.0041719383914942,0.0003291804786454,0.0006374769090229,0.0
ood_terrain,Efficiency,12,-0.0121015310287475,-14,-0.0062421193888537,5.5480472535761934e-05,-0.0001014167524775,-0.0098350048065185
ood_terrain,Efficiency,13,0.0370581746101379,-2,-0.0032166502735872,-0.0001370402463671,-0.0005949371359198,-0.0014266967773437
ood_terrain,Efficiency,14,-0.0216996669769287,-7,0.0065680604193216,0.0005412128726709,-6.894451996678885e-05,0.1763868331909179
ood_terrain,Efficiency,15,0.0052105784416198,-18,0.0029759090759361,0.0004316093307836,0.0003246241522593,-0.0892219543457031
ood_terrain,Efficiency,16,0.0114978551864624,1,0.0007692479516698,0.0004395118260207,0.0003557286748736,-0.230229377746582
ood_terrain,Efficiency,17,-0.0019968748092651,-2,0.0176241060624495,0.0001710518492157,0.0003258802595133,0.0051218271255493
ood_terrain,Efficiency,18,-0.0332566499710083,-18,0.0047755038515482,0.0005864178019248,3.344588179264975e-05,0.0
ood_terrain,Efficiency,19,-0.0409587025642395,-27,-0.0048480668266612,0.0002810566045267,-0.0002150801008361,0.2507242560386657
ood_terrain,Efficiency,20,0.0066103339195251,0,0.0061506971276736,0.0004291908558081,0.0007861602464045,0.0584497451782226
ood_terrain,Efficiency,21,-0.0253563523292541,-3,-0.006699969188474,-4.753248656933591e-05,-9.724052682606516e-05,0.3170523643493652
ood_terrain,Efficiency,22,-0.0086312294006347,5,0.0053499109658154,0.0004790261069838,-0.000265693976646,-0.0355405807495117
ood_terrain,Efficiency,23,-0.0145663619041442,-6,-0.0013070578781319,0.0001535436624055,0.0002182489825612,0.3587192296981811
ood_terrain,Efficiency,24,-0.0143089890480041,-1,0.0093089777691113,0.0004903454799888,-0.0005740969203283,0.2300403714179992
ood_terrain,Efficiency,25,-0.0271994471549987,4,-0.0043430432825322,-0.0001287415148574,-0.0003783335854569,0.0124331712722778
ood_terrain,Efficiency,26,-0.0040234923362731,-7,0.0070012900111502,0.0002733630219919,0.000276431001607,0.0
ood_terrain,Efficiency,27,0.0202153325080871,-11,0.000807013848909,0.0004267836585753,0.0011125462311883,0.2132867574691772
ood_terrain,Efficiency,28,-0.0072705745697021,-4,0.0045598009700665,0.0003235145511142,0.0009126196507703,-0.0071475505828857
ood_terrain,Efficiency,29,0.0209094285964965,-4,0.0061414477360901,0.0003705037282969,-0.0001773614942646,-0.2311024665832519
ood_terrain,Efficiency,30,-0.0257611274719238,-10,0.0153299605675826,0.0006510590554795,0.0001633759764385,-0.0018987655639648
ood_terrain,Efficiency,31,0.0108377933502197,15,-0.0208922265359035,-0.0001168149830538,0.0003364366256714,-0.4548959732055664
ood_terrain,Efficiency,32,0.0375463366508483,-6,0.0103898019173714,0.0004225215324435,-0.0002270645865073,-0.0670180320739746
ood_terrain,Efficiency,33,-0.034712016582489,0,-0.0043846453828337,0.0002261961274103,3.84999876674552e-06,0.0
ood_terrain,Efficiency,34,-0.0030381083488464,-10,0.0182889173872985,0.000376587685209,0.0006519200570291,-0.0817179679870605
ood_terrain,Efficiency,35,-0.0070659518241882,-12,0.0093308094821892,0.000282836860012,0.0009239891834479,0.0
ood_terrain,Efficiency,36,-0.0054667592048645,2,-5.009592174431976e-05,0.0001518121523605,9.665355000666666e-05,0.1379613876342773
ood_terrain,Efficiency,37,-0.0081936717033386,-13,-0.0092556033163977,0.0004488983399173,0.0007391909933859,0.610323429107666
ood_terrain,Efficiency,38,-0.0111257433891296,3,0.0182264145659877,0.0003219440750382,-0.0001153192826908,-0.1383500099182129
ood_terrain,Efficiency,39,0.0081743597984313,-17,-0.0090155368391414,0.0001383369742008,0.0004603827227282,0.567251443862915
ood_terrain,Efficiency,40,-0.0320273041725158,-14,0.0110260644767588,0.0003554127327739,0.001059911793381,0.2756605148315429
ood_terrain,Efficiency,41,-0.0155625939369201,-13,0.0036699220891736,9.114943921033476e-05,0.0001521076653818,-0.0087213516235351
ood_terrain,Efficiency,42,-0.042143702507019,-8,0.0063318217688174,0.0002943672296779,-9.982749467164114e-05,-0.1315615177154541
ood_terrain,Efficiency,43,0.032375693321228,9,0.0035454787876958,0.0004314027509253,-0.0003649899415625,0.0137887001037597
ood_terrain,Efficiency,44,-0.0019281506538391,-8,0.0156582864854643,0.000371728471615,-0.0001665678296522,0.0574378967285156
ood_terrain,Efficiency,45,-0.0044668912887573,2,-0.0021132914216706,0.0001007465327308,-0.0002181462696247,-0.0098929405212402
ood_terrain,Efficiency,46,-0.0090121626853942,-4,0.0151444778191704,0.0007231182846969,0.0002019615290897,-0.1340124607086181
ood_terrain,Efficiency,47,-0.0252984166145324,-13,0.005855566085759,0.0001200909399651,0.0004107339194295,-0.3268446922302246
ood_terrain,Efficiency,48,0.0007956624031066,12,-0.0212415260192632,0.0005509321236763,0.0006465173297708,0.0076475143432617
ood_terrain,Efficiency,49,-0.0211758613586425,0,0.0145626424586225,0.0003936979753071,-0.0003532484450898,-0.1527662277221679
ood_terrain,Balanced,0,0.0019741654396057,4,0.0027280034033947,1.7664810122277556e-05,0.0003062734896779,0.0
ood_terrain,Balanced,1,-0.0275008082389831,-38,0.0647849627687222,0.0005190367222612,0.0008516910192665,-0.7737796306610107
ood_terrain,Balanced,2,-0.0033011436462402,-9,-0.0171819852899838,0.0004385893286374,-1.4237763126424744e-05,0.3548588752746582
ood_terrain,Balanced,3,-0.0198061466217041,8,-0.0034493443289797,-0.0002752188839339,-0.0001953247190636,0.0844640731811523
ood_terrain,Balanced,4,0.0109360218048095,0,-0.0052183596549705,0.0001038327466763,0.0003963022957163,-0.0755176544189453
ood_terrain,Balanced,5,-0.0094027519226074,-14,-0.000415026223076,-0.0002156073375358,-0.0005361246549756,-0.0951418876647949
ood_terrain,Balanced,6,-0.0186305046081542,-5,-0.009063129568627,0.0001606222726893,0.0001375008744347,-0.0103847980499267
ood_terrain,Balanced,7,-0.0171310901641845,3,-0.0052472298672701,-3.960608953851004e-05,0.0001106464615749,0.0
ood_terrain,Balanced,8,0.0016467571258544,0,-0.0193894355455529,-0.0004483262823179,-0.0008272990034816,-0.2013540267944336
ood_terrain,Balanced,9,0.0257098674774169,-10,-0.0119082546610576,-9.42306086365659e-05,7.422172512032204e-05,-0.012984275817871
ood_terrain,Balanced,10,-0.0140548348426818,1,-0.0077477578920153,0.0001220011282686,0.0004348533059625,0.0258288383483886
ood_terrain,Balanced,11,0.0039701461791992,-5,0.0088974443759206,0.0003463194522506,0.0002256891268864,0.0
ood_terrain,Balanced,12,0.0028640627861022,-15,0.0177797755963755,9.408929856797926e-05,0.0003347662646903,-0.0047098398208618
ood_terrain,Balanced,13,0.0174490809440612,1,-0.00773305691672,-9.418985360600375e-05,-0.0006504398895151,-0.0009431838989257
ood_terrain,Balanced,14,-0.0173501968383789,-4,0.0091139407258757,0.0003505818605285,-8.645077556238391e-05,0.1996560096740722
ood_terrain,Balanced,15,-0.0110273361206054,-7,-0.0033143630685959,0.000317355331833,0.000240310391737,0.0007905960083007
ood_terrain,Balanced,16,0.0137419700622558,2,0.001214512924282,0.0002978277159992,0.000508784353166,-0.2641348838806152
ood_terrain,Balanced,17,0.0183056592941284,-20,0.00353216743101,4.688139069123102e-05,0.0003026066380124,-0.0024225711822509
ood_terrain,Balanced,18,-0.0135592818260192,-1,-0.0022551835405633,0.0001148689293833,-0.0003438068623572,0.0
ood_terrain,Balanced,19,-0.0059930086135864,-18,-0.0051698663044315,0.0002088339273902,0.0004777058754207,0.015594482421875
ood_terrain,Balanced,20,-0.0203562378883361,-2,-0.0058719634968817,0.0001876873602233,0.0005292061421764,-0.0378098487854003
ood_terrain,Balanced,21,0.005217969417572,0,-0.0067605664623918,-0.0003747238484137,-0.0003054706868726,0.2967734336853027
ood_terrain,Balanced,22,-0.0072637796401977,4,0.0010010798215052,0.0002286901234305,0.0004560784427784,0.0074515342712402
ood_terrain,Balanced,23,-0.0022562146186828,-8,-0.0091369343695563,6.995605213646651e-06,0.0002322457188905,0.5629767179489136
ood_terrain,Balanced,24,0.0126000046730041,-2,0.003740827818738,0.0001617594478382,-0.0002563348328964,0.2373431324958801
ood_terrain,Balanced,25,-0.0152400135993957,7,0.0017318540642976,-4.118498595736056e-05,-0.0001833514141325,0.023537278175354
ood_terrain,Balanced,26,-0.0124512314796447,-1,-0.001408270332422,-6.550123455293299e-05,-8.430371185405138e-06,0.0
ood_terrain,Balanced,27,0.0108930468559265,-6,-0.0054250614291414,0.0001540704355881,0.0010119790021385,0.0176062583923339
ood_terrain,Balanced,28,-0.0096635818481445,5,-0.0074898428771546,-7.206206049257657e-05,0.0004641785748623,0.0125172138214111
ood_terrain,Balanced,29,-0.0147793292999267,-1,0.0015098052583264,0.0001877233690741,-6.686105037755508e-05,-0.1483421325683593
ood_terrain,Balanced,30,0.0033265948295593,1,-0.0032834103723243,8.70146913522071e-05,7.810375717041723e-05,-0.0016002655029296
ood_terrain,Balanced,31,0.0122413039207458,18,-0.0310047916948327,-0.0003730058401265,-7.229984321146772e-05,-0.4500346183776855
ood_terrain,Balanced,32,0.0108333230018615,1,0.0051065784307232,-0.000143815137774,0.000203333439438,-0.3108429908752441
ood_terrain,Balanced,33,-0.0097338557243347,1,-0.003462149511716,-5.3207646835155744e-05,-0.0002604911886681,0.0
ood_terrain,Balanced,34,0.0001231431961059,4,0.0084458045788833,0.0001046112650079,7.113331885622281e-06,-0.2245125770568847
ood_terrain,Balanced,35,-0.0148202776908874,-7,0.0092032148018603,0.0001514556985983,-0.0002810260916805,0.0
ood_terrain,Balanced,36,-0.0024306774139404,5,-0.0001799561416119,0.0001993378082613,0.0005291875064135,0.0042495727539062
ood_terrain,Balanced,37,-0.0015221238136291,-12,-0.017213323635451,0.0002900597588443,0.0006720845064585,0.571591854095459
