scenario_name,case_name,terrain_risk_weight,metric,count,mean_delta,median_delta,std_delta,bootstrap_ci95_low,bootstrap_ci95_high,pct_improved,wilcoxon_p,wilcoxon_method
two_obstacle_standard,b2_omni_oracle_risk_w_0,0.0,terrain_risk_exposure_ratio,50,0.0171737891582503,-0.0047699986867253,0.0868933129365579,-0.0046771597082763,0.0442359195483837,0.54,0.9389922173111832,scipy
two_obstacle_standard,b2_omni_oracle_risk_w_0,0.0,control_smoothness,50,9.101839064645132e-05,4.278163242697015e-05,0.0002741135579507,1.8212532128516745e-05,0.0001744090163322,0.44,0.0634660952786099,scipy
two_obstacle_standard,b2_omni_oracle_risk_w_0,0.0,control_jerk,50,7.425015810536658e-05,0.0001318525440461,0.0005137953146346,-6.70545155234508e-05,0.0002151971567338,0.38,0.2186624017585945,scipy
two_obstacle_standard,b2_omni_oracle_risk_w_0,0.0,mean_mppi_time_ms,50,18.49128696368928,18.333457778439595,1.0374666754901216,18.2014826090998,18.78635843182248,0.0,1.7763568394002505e-15,scipy
two_obstacle_standard,b2_omni_oracle_risk_w_3,3.0,final_distance,50,-0.0071035039424896,-0.007515862584114,0.0188620018836611,-0.0127536785155534,-0.0025026720613241,0.64,0.0035436448551049,scipy
two_obstacle_standard,b2_omni_oracle_risk_w_3,3.0,steps,50,-19.76,-18.0,38.74509517345389,-31.241,-9.439500000000002,0.88,1.2841054282120012e-06,scipy
two_obstacle_standard,b2_omni_oracle_risk_w_3,3.0,cumulative_terrain_risk,50,-7.633391723632813,-8.30194091796875,10.148932011211,-10.286770809173584,-4.7360228881835935,0.9,2.0039570713947802e-07,scipy
two_obstacle_standard,b2_omni_oracle_risk_w_3,3.0,max_terrain_risk,50,0.0033513748645782,0.0031614005565643,0.0034634196326112,0.0023842689692974,0.0042654094099998,0.14,9.772863407420118e-09,scipy
two_obstacle_standard,b2_omni_oracle_risk_w_3,3.0,terrain_risk_excess,50,-2.762782554626465,-2.7365541458129883,2.806452509048152,-3.5321336755752566,-1.9488260412216187,0.92,8.970399534291573e-09,scipy
two_obstacle_standard,b2_omni_oracle_risk_w_3,3.0,terrain_risk_exposure_ratio,50,0.0139011636248305,0.0001358393852741,0.0743176434295007,-0.0029099570026531,0.0383849343020344,0.5,0.8482444441392172,scipy
two_obstacle_standard,b2_omni_oracle_risk_w_3,3.0,control_smoothness,50,9.9581795630762e-05,6.573834833261912e-05,0.0002836759090102,3.1602349453800214e-05,0.000188712422289,0.36,0.0091169606332766,scipy
two_obstacle_standard,b2_omni_oracle_risk_w_3,3.0,control_jerk,50,9.45225669430634e-05,-1.5630352361174294e-05,0.0003579565428841,-4.504367681782946e-06,0.0001934551740035,0.52,0.187683904173415,scipy
two_obstacle_standard,b2_omni_oracle_risk_w_3,3.0,mean_mppi_time_ms,50,17.65389115013652,17.5648593808976,1.176718303257691,17.339362870978732,17.98732791711626,0.0,1.7763568394002505e-15,scipy
