x0,y0,r0,dx0,dy0
10.0,-6.899999999999974,0.4,0.0,-1.0
10.0,-6.999999999999973,0.4,0.0,-1.0
10.0,-7.099999999999973,0.4,0.0,-1.0
10.0,-7.199999999999973,0.4,0.0,-1.0
10.0,-7.299999999999972,0.4,0.0,-1.0
10.0,-7.399999999999972,0.4,0.0,-1.0
10.0,-7.499999999999972,0.4,0.0,-1.0
10.0,-7.599999999999971,0.4,0.0,-1.0
10.0,-7.699999999999971,0.4,0.0,-1.0
10.0,-7.7999999999999705,0.4,0.0,-1.0
10.0,-7.89999999999997,0.4,0.0,-1.0
10.0,-7.99999999999997,0.4,0.0,-1.0
10.0,-8.09999999999997,0.4,0.0,-1.0
10.0,-8.199999999999969,0.4,0.0,-1.0
10.0,-8.299999999999969,0.4,0.0,-1.0
10.0,-8.399999999999968,0.4,0.0,-1.0
10.0,-8.499999999999968,0.4,0.0,-1.0
10.0,-8.599999999999968,0.4,0.0,-1.0
10.0,-8.699999999999967,0.4,0.0,-1.0
10.0,-8.799999999999967,0.4,0.0,-1.0
10.0,-8.899999999999967,0.4,0.0,-1.0
10.0,-8.999999999999966,0.4,0.0,-1.0
10.0,-9.099999999999966,0.4,0.0,-1.0
10.0,-9.199999999999966,0.4,0.0,-1.0
10.0,-9.299999999999965,0.4,0.0,-1.0
10.0,-9.399999999999965,0.4,0.0,-1.0
10.0,-9.499999999999964,0.4,0.0,-1.0
10.0,-9.599999999999964,0.4,0.0,-1.0
10.0,-9.699999999999964,0.4,0.0,-1.0
10.0,-9.799999999999963,0.4,0.0,-1.0
10.0,-9.899999999999963,0.4,0.0,-1.0
10.0,-9.999999999999963,0.4,0.0,-1.0
10.0,-10.099999999999962,0.4,0.0,-1.0
10.0,-10.199999999999962,0.4,0.0,-1.0
10.0,-10.299999999999962,0.4,0.0,-1.0
10.0,-10.399999999999961,0.4,0.0,-1.0
10.0,-10.499999999999961,0.4,0.0,-1.0
10.0,-10.59999999999996,0.4,0.0,-1.0
10.0,-10.69999999999996,0.4,0.0,-1.0
10.0,-10.79999999999996,0.4,0.0,-1.0
10.0,-10.89999999999996,0.4,0.0,-1.0
10.0,-10.99999999999996,0.4,0.0,-1.0
10.0,-11.099999999999959,0.4,0.0,-1.0
10.0,-11.199999999999958,0.4,0.0,-1.0
10.0,-11.299999999999958,0.4,0.0,-1.0
10.0,-11.399999999999958,0.4,0.0,-1.0
10.0,-11.499999999999957,0.4,0.0,-1.0
10.0,-11.599999999999957,0.4,0.0,-1.0
10.0,-11.699999999999957,0.4,0.0,-1.0
10.0,-11.799999999999956,0.4,0.0,-1.0
10.0,-11.899999999999956,0.4,0.0,-1.0
10.0,-11.999999999999956,0.4,0.0,-1.0
10.0,-12.099999999999955,0.4,0.0,-1.0
10.0,-12.199999999999955,0.4,0.0,-1.0
10.0,-12.299999999999955,0.4,0.0,-1.0
10.0,-12.399999999999954,0.4,0.0,-1.0
10.0,-12.499999999999954,0.4,0.0,-1.0
10.0,-12.599999999999953,0.4,0.0,-1.0
10.0,-12.699999999999953,0.4,0.0,-1.0
10.0,-12.799999999999953,0.4,0.0,-1.0
10.0,-12.899999999999952,0.4,0.0,-1.0
10.0,-12.999999999999952,0.4,0.0,-1.0
10.0,-13.099999999999952,0.4,0.0,-1.0
10.0,-13.199999999999951,0.4,0.0,-1.0
10.0,-13.299999999999951,0.4,0.0,-1.0
10.0,-13.39999999999995,0.4,0.0,-1.0
10.0,-13.49999999999995,0.4,0.0,-1.0
10.0,-13.59999999999995,0.4,0.0,-1.0
10.0,-13.69999999999995,0.4,0.0,-1.0
10.0,-13.79999999999995,0.4,0.0,-1.0
10.0,-13.899999999999949,0.4,0.0,-1.0
10.0,-13.999999999999948,0.4,0.0,-1.0
10.0,-14.099999999999948,0.4,0.0,-1.0
10.0,-14.199999999999948,0.4,0.0,-1.0
10.0,-14.299999999999947,0.4,0.0,-1.0
10.0,-14.399999999999947,0.4,0.0,-1.0
10.0,-14.499999999999947,0.4,0.0,-1.0
10.0,-14.599999999999946,0.4,0.0,-1.0
10.0,-14.699999999999946,0.4,0.0,-1.0
10.0,-14.799999999999946,0.4,0.0,-1.0
10.0,-14.899999999999945,0.4,0.0,-1.0
10.0,-14.999999999999945,0.4,0.0,-1.0
10.0,-15.099999999999945,0.4,0.0,-1.0
10.0,-15.199999999999944,0.4,0.0,-1.0
10.0,-15.299999999999944,0.4,0.0,-1.0
10.0,-15.399999999999944,0.4,0.0,-1.0
10.0,-15.499999999999943,0.4,0.0,-1.0
10.0,-15.599999999999943,0.4,0.0,-1.0
10.0,-15.699999999999942,0.4,0.0,-1.0
10.0,-15.799999999999942,0.4,0.0,-1.0
10.0,-15.899999999999942,0.4,0.0,-1.0
10.0,-15.999999999999941,0.4,0.0,-1.0
10.0,-16.09999999999994,0.4,0.0,-1.0
10.0,-16.199999999999942,0.4,0.0,-1.0
10.0,-16.299999999999944,0.4,0.0,-1.0
10.0,-16.399999999999945,0.4,0.0,-1.0
10.0,-16.499999999999947,0.4,0.0,-1.0
10.0,-16.599999999999948,0.4,0.0,-1.0
10.0,-16.69999999999995,0.4,0.0,-1.0
10.0,-16.79999999999995,0.4,0.0,-1.0
10.0,-16.899999999999952,0.4,0.0,-1.0
10.0,-16.999999999999954,0.4,0.0,-1.0
10.0,-17.099999999999955,0.4,0.0,-1.0
10.0,-17.199999999999957,0.4,0.0,-1.0
10.0,-17.299999999999958,0.4,0.0,-1.0
10.0,-17.39999999999996,0.4,0.0,-1.0
10.0,-17.49999999999996,0.4,0.0,-1.0
10.0,-17.599999999999962,0.4,0.0,-1.0
