x0,y0,r0,dx0,dy0
10.232000000000077,-1.5999999999999817,0.4,0.02,-1.0
10.234000000000078,-1.6999999999999817,0.4,0.02,-1.0
10.236000000000079,-1.7999999999999818,0.4,0.02,-1.0
10.23800000000008,-1.899999999999982,0.4,0.02,-1.0
10.24000000000008,-1.999999999999982,0.4,0.02,-1.0
10.24200000000008,-2.099999999999982,0.4,0.02,-1.0
10.244000000000081,-2.199999999999982,0.4,0.02,-1.0
10.246000000000082,-2.299999999999982,0.4,0.02,-1.0
10.248000000000083,-2.399999999999982,0.4,0.02,-1.0
10.250000000000083,-2.4999999999999822,0.4,0.02,-1.0
10.252000000000084,-2.5999999999999823,0.4,0.02,-1.0
10.254000000000085,-2.6999999999999824,0.4,0.02,-1.0
10.256000000000085,-2.7999999999999825,0.4,0.02,-1.0
10.258000000000086,-2.8999999999999826,0.4,0.02,-1.0
10.260000000000087,-2.9999999999999827,0.4,0.02,-1.0
10.262000000000087,-3.0999999999999828,0.4,0.02,-1.0
10.264000000000088,-3.199999999999983,0.4,0.02,-1.0
10.266000000000089,-3.299999999999983,0.4,0.02,-1.0
10.26800000000009,-3.399999999999983,0.4,0.02,-1.0
10.27000000000009,-3.499999999999983,0.4,0.02,-1.0
10.27200000000009,-3.599999999999983,0.4,0.02,-1.0
10.274000000000092,-3.6999999999999833,0.4,0.02,-1.0
10.276000000000092,-3.7999999999999834,0.4,0.02,-1.0
10.278000000000093,-3.8999999999999835,0.4,0.02,-1.0
10.280000000000094,-3.9999999999999836,0.4,0.02,-1.0
10.282000000000094,-4.099999999999984,0.4,0.02,-1.0
10.284000000000095,-4.199999999999983,0.4,0.02,-1.0
10.286000000000096,-4.299999999999983,0.4,0.02,-1.0
10.288000000000096,-4.399999999999983,0.4,0.02,-1.0
10.290000000000097,-4.499999999999982,0.4,0.02,-1.0
10.292000000000098,-4.599999999999982,0.4,0.02,-1.0
10.294000000000098,-4.6999999999999815,0.4,0.02,-1.0
10.296000000000099,-4.799999999999981,0.4,0.02,-1.0
10.2980000000001,-4.899999999999981,0.4,0.02,-1.0
10.3000000000001,-4.9999999999999805,0.4,0.02,-1.0
10.3020000000001,-5.09999999999998,0.4,0.02,-1.0
10.304000000000102,-5.19999999999998,0.4,0.02,-1.0
10.306000000000102,-5.299999999999979,0.4,0.02,-1.0
10.308000000000103,-5.399999999999979,0.4,0.02,-1.0
10.310000000000104,-5.499999999999979,0.4,0.02,-1.0
10.312000000000104,-5.599999999999978,0.4,0.02,-1.0
10.314000000000105,-5.699999999999978,0.4,0.02,-1.0
10.316000000000106,-5.799999999999978,0.4,0.02,-1.0
10.318000000000106,-5.899999999999977,0.4,0.02,-1.0
10.320000000000107,-5.999999999999977,0.4,0.02,-1.0
10.322000000000108,-6.0999999999999766,0.4,0.02,-1.0
10.324000000000108,-6.199999999999976,0.4,0.02,-1.0
10.326000000000109,-6.299999999999976,0.4,0.02,-1.0
10.32800000000011,-6.3999999999999755,0.4,0.02,-1.0
10.33000000000011,-6.499999999999975,0.4,0.02,-1.0
