x0,y0,r0,dx0,dy0,x1,y1,r1,dx1,dy1,x2,y2,r2,dx2,dy2
-5.8250000000000055,-4.325000000000005,0.4,-1.2,-1.2,-0.23500000000000132,-1.7350000000000017,0.4,-1.2,-1.2,4.927,5.526999999999999,0.4,-1.1200000000000008,-1.1200000000000008
-5.945000000000006,-4.445000000000005,0.4,-1.2,-1.2,-0.3550000000000013,-1.8550000000000018,0.4,-1.2,-1.2,4.813999999999999,5.413999999999999,0.4,-1.1300000000000008,-1.1300000000000008
-6.065000000000006,-4.565000000000005,0.4,-1.2,-1.2,-0.4750000000000013,-1.9750000000000019,0.4,-1.2,-1.2,4.699999999999999,5.299999999999999,0.4,-1.1400000000000008,-1.1400000000000008
-6.185000000000006,-4.685000000000005,0.4,-1.2,-1.2,-0.5950000000000013,-2.095000000000002,0.4,-1.2,-1.2,4.584999999999999,5.184999999999999,0.4,-1.1500000000000008,-1.1500000000000008
-6.305000000000006,-4.805000000000005,0.4,-1.2,-1.2,-0.7150000000000013,-2.215000000000002,0.4,-1.2,-1.2,4.468999999999999,5.068999999999999,0.4,-1.1600000000000008,-1.1600000000000008
-6.425000000000006,-4.925000000000005,0.4,-1.2,-1.2,-0.8350000000000013,-2.335000000000002,0.4,-1.2,-1.2,4.351999999999999,4.951999999999999,0.4,-1.1700000000000008,-1.1700000000000008
-6.545000000000006,-5.045000000000005,0.4,-1.2,-1.2,-0.9550000000000013,-2.4550000000000023,0.4,-1.2,-1.2,4.233999999999999,4.833999999999999,0.4,-1.1800000000000008,-1.1800000000000008
-6.665000000000006,-5.165000000000005,0.4,-1.2,-1.2,-1.0750000000000013,-2.5750000000000024,0.4,-1.2,-1.2,4.114999999999999,4.714999999999999,0.4,-1.1900000000000008,-1.1900000000000008
-6.785000000000006,-5.2850000000000055,0.4,-1.2,-1.2,-1.1950000000000012,-2.6950000000000025,0.4,-1.2,-1.2,3.994999999999999,4.594999999999999,0.4,-1.2,-1.2
-6.9050000000000065,-5.405000000000006,0.4,-1.2,-1.2,-1.3150000000000013,-2.8150000000000026,0.4,-1.2,-1.2,3.874999999999999,4.474999999999999,0.4,-1.2,-1.2
-7.025000000000007,-5.525000000000006,0.4,-1.2,-1.2,-1.4350000000000014,-2.9350000000000027,0.4,-1.2,-1.2,3.754999999999999,4.354999999999999,0.4,-1.2,-1.2
-7.145000000000007,-5.645000000000006,0.4,-1.2,-1.2,-1.5550000000000015,-3.055000000000003,0.4,-1.2,-1.2,3.634999999999999,4.2349999999999985,0.4,-1.2,-1.2
-7.265000000000007,-5.765000000000006,0.4,-1.2,-1.2,-1.6750000000000016,-3.175000000000003,0.4,-1.2,-1.2,3.514999999999999,4.114999999999998,0.4,-1.2,-1.2
-7.385000000000007,-5.885000000000006,0.4,-1.2,-1.2,-1.7950000000000017,-3.295000000000003,0.4,-1.2,-1.2,3.3949999999999987,3.9949999999999983,0.4,-1.2,-1.2
-7.505000000000007,-6.005000000000006,0.4,-1.2,-1.2,-1.9150000000000018,-3.415000000000003,0.4,-1.2,-1.2,3.2749999999999986,3.8749999999999982,0.4,-1.2,-1.2
-7.625000000000007,-6.125000000000006,0.4,-1.2,-1.2,-2.035000000000002,-3.5350000000000033,0.4,-1.2,-1.2,3.1549999999999985,3.754999999999998,0.4,-1.2,-1.2
-7.745000000000007,-6.245000000000006,0.4,-1.2,-1.2,-2.155000000000002,-3.6550000000000034,0.4,-1.2,-1.2,3.0349999999999984,3.634999999999998,0.4,-1.2,-1.2
